 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  17. 5.2021    Time:  18:55: 9
 Units: L = m    , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
    15260  0.6960000E+03  0.20000E+00    2    57209    -4     1     T
    15263  0.6970000E+03  0.33333E+00    4    57223    -4     1     T
    15285  0.6980000E+03  0.19550E+00    2    57267    -4     1     T
    15307  0.6990000E+03  0.19550E+00    2    57311    -4     1     T
    15329  0.7000000E+03  0.19550E+00    2    57355    -4     1     T
    15352  0.7010000E+03  0.16674E+00    4    57411    -4     1     T
    15357  0.7020000E+03  0.26786E+00    4    57426    -4     1     T
    15404  0.7030000E+03  0.41295E-01    3    57593    -4     1     T
    15419  0.7040000E+03  0.66729E-01    4    57663    -4     1     T
    15442  0.7050000E+03  0.15640E+00    4    57721    -4     1     T
    15468  0.7060000E+03  0.11993E+00    3    57791    -4     1     T
    15492  0.7070000E+03  0.20744E+00    5    57856    -4     1     T
    15515  0.7080000E+03  0.16087E+00    4    57913    -4     1     T
    15522  0.7090000E+03  0.14286E+00    4    57941    -4     1     T
    15528  0.7100000E+03  0.21429E+00    5    57966    -4     1     T
    15550  0.7110000E+03  0.19550E+00    3    58013    -4     1     T
    15577  0.7120000E+03  0.13194E+00    4    58090    -4     1     T
    15617  0.7130000E+03  0.77766E-01    4    58229    -4     1     T
    15631  0.7140000E+03  0.83411E-01    3    58286    -4     1     T
    15675  0.7150000E+03  0.73821E-01    4    58440    -4     1     T
    15702  0.7160000E+03  0.92792E-01    5    58518    -4     1     T
    15714  0.7170000E+03  0.82699E-01    4    58578    -4     1     T
    15726  0.7180000E+03  0.82699E-01    3    58626    -4     1     T
    15749  0.7190000E+03  0.13034E+00    4    58682    -4     1     T
    15756  0.7200000E+03  0.14286E+00    3    58707    -4     1     T
    15778  0.7210000E+03  0.19550E+00    3    58753    -4     1     T
    15800  0.7220000E+03  0.19550E+00    4    58802    -4     1     T
    15804  0.7230000E+03  0.26667E+00    4    58817    -4     1     T
    15826  0.7240000E+03  0.19550E+00    2    58861    -4     1     T
    15830  0.7250000E+03  0.25000E+00    2    58871    -4     1     T
    15852  0.7260000E+03  0.19550E+00    2    58915    -4     1     T
    15874  0.7270000E+03  0.19550E+00    2    58959    -4     1     T
    15877  0.7280000E+03  0.37500E+00    2    58965    -4     1     T
    15899  0.7290000E+03  0.19550E+00    2    59009    -4     1     T
    15921  0.7300000E+03  0.19550E+00    2    59053    -4     1     T
    15947  0.7304000E+03  0.32282E-01    2    59131    -4     1     T
    15956  0.7310000E+03  0.85308E-01    4    59165    -4     1     T
    15966  0.7320000E+03  0.12405E+00    4    59205    -4     1     T
    15974  0.7330000E+03  0.13889E+00    3    59236    -4     1     T
    15998  0.7340000E+03  0.16065E+00    4    59296    -4     1     T
    16025  0.7350000E+03  0.11106E+00    3    59370    -4     1     T
    16048  0.7360000E+03  0.26031E+00    4    59422    -4     1     T
    16070  0.7370000E+03  0.26067E+00    4    59472    -4     1     T
    16092  0.7380000E+03  0.19550E+00    2    59516    -4     1     T
    16114  0.7390000E+03  0.19550E+00    3    59567    -4     1     T
    16137  0.7400000E+03  0.19523E+00    2    59617    -4     1     T
    16140  0.7410000E+03  0.37500E+00    4    59628    -4     1     T
    16174  0.7420000E+03  0.88777E-01    4    59736    -4     1     T
    16197  0.7430000E+03  0.27766E+00    5    59792    -4     1     T
    16202  0.7440000E+03  0.20000E+00    3    59813    -4     1     T
    16224  0.7450000E+03  0.19550E+00    2    59858    -4     1     T
    16252  0.7460000E+03  0.94988E-01    3    59935    -4     1     T
    16275  0.7470000E+03  0.19523E+00    3    59986    -4     1     T
    16297  0.7480000E+03  0.19550E+00    2    60030    -4     1     T
    16331  0.7490000E+03  0.87033E-01    4    60138    -4     1     T
    16356  0.7500000E+03  0.11562E+00    3    60202    -4     1     T
    16378  0.7510000E+03  0.19550E+00    2    60248    -4     1     T
    16400  0.7520000E+03  0.19550E+00    3    60294    -4     1     T
    16404  0.7530000E+03  0.25000E+00    2    60304    -4     1     T
    16426  0.7540000E+03  0.19550E+00    2    60348    -4     1     T
    16448  0.7550000E+03  0.19550E+00    2    60392    -4     1     T
    16451  0.7560000E+03  0.37500E+00    2    60398    -4     1     T
    16473  0.7570000E+03  0.19550E+00    2    60442    -4     1     T
    16476  0.7580000E+03  0.37500E+00    2    60448    -4     1     T
    16478  0.7590000E+03  0.50000E+00    4    60456    -4     1     T
    16500  0.7600000E+03  0.19550E+00    2    60500    -4     1     T
    16522  0.7610000E+03  0.19550E+00    2    60544    -4     1     T
    16544  0.7620000E+03  0.19550E+00    2    60588    -4     1     T
    16548  0.7630000E+03  0.25000E+00    2    60598    -4     1     T
    16550  0.7640000E+03  0.50000E+00    3    60604    -4     1     T
    16572  0.7650000E+03  0.19550E+00    2    60648    -4     1     T
    16594  0.7660000E+03  0.19550E+00    2    60692    -4     1     T
    16597  0.7670000E+03  0.37500E+00    2    60698    -4     1     T
    16599  0.7680000E+03  0.50000E+00    3    60705    -4     1     T
    16634  0.7690000E+03  0.70684E-01    3    60816    -4     1     T
    16657  0.7700000E+03  0.14300E+00    2    60865    -4     1     T
    16661  0.7710000E+03  0.25000E+00    2    60875    -4     1     T
    16663  0.7720000E+03  0.50000E+00    3    60882    -4     1     T
    16685  0.7730000E+03  0.19550E+00    3    60930    -4     1     T
    16707  0.7740000E+03  0.19550E+00    2    60974    -4     1     T
    16743  0.7750000E+03  0.85005E-01    4    61091    -4     1     T
    16765  0.7760000E+03  0.26067E+00    4    61143    -4     1     T
    16769  0.7770000E+03  0.30000E+00    3    61156    -4     1     T
    16772  0.7780000E+03  0.33333E+00    4    61170    -4     1     T
    16799  0.7790000E+03  0.11217E+00    3    61244    -4     1     T
    16822  0.7800000E+03  0.19523E+00    3    61295    -4     1     T
    16826  0.7810000E+03  0.25000E+00    2    61307    -4     1     T
    16848  0.7820000E+03  0.19550E+00    2    61352    -4     1     T
    16875  0.7830000E+03  0.11293E+00    3    61427    -4     1     T
    16897  0.7840000E+03  0.19550E+00    4    61475    -4     1     T
    16919  0.7850000E+03  0.19550E+00    2    61519    -4     1     T
    16943  0.7860000E+03  0.12446E+00    2    61578    -4     1     T
    16948  0.7870000E+03  0.20000E+00    2    61597    -4     1     T
    16970  0.7880000E+03  0.19550E+00    2    61641    -4     1     T
    17011  0.7890000E+03  0.69231E-01    4    61780    -4     1     T
    17022  0.7900000E+03  0.21449E+00    4    61823    -4     1     T
    17044  0.7910000E+03  0.19550E+00    2    61868    -4     1     T
    17048  0.7920000E+03  0.25000E+00    2    61880    -4     1     T
    17051  0.7930000E+03  0.33333E+00    2    61887    -4     1     T
    17053  0.7940000E+03  0.50000E+00    2    61893    -4     1     T
    17054  0.7950000E+03  0.10000E+01    4    61897    -4     1     T
    17055  0.7960000E+03  0.10000E+01    4    61901    -4     1     T
    17056  0.7970000E+03  0.10000E+01    4    61905    -4     1     T
    17057  0.7980000E+03  0.10000E+01    4    61909    -4     1     T
    17058  0.7990000E+03  0.10000E+01    4    61913    -4     1     T
    17089  0.8000000E+03  0.16123E+00    4    62007    -4     1     T
    17096  0.8010000E+03  0.20833E+00    2    62031    -4     1     T
    17100  0.8020000E+03  0.25000E+00    2    62043    -4     1     T
    17103  0.8030000E+03  0.33333E+00    2    62052    -4     1     T
    17105  0.8040000E+03  0.50000E+00    4    62060    -4     1     T
    17107  0.8050000E+03  0.50000E+00    2    62065    -4     1     T
    17109  0.8060000E+03  0.50000E+00    6    62076    -4     1     T
    17111  0.8070000E+03  0.50000E+00    7    62091    -4     1     T
    17116  0.8080000E+03  0.21094E+00    4    62119    -4     1     T
    17130  0.8090000E+03  0.12312E+00    3    62363     4     1     T
    17135  0.8100000E+03  0.17778E+00    2    62379     4     1     T
    17138  0.8110000E+03  0.33333E+00    2    62390     4     1     T
    17140  0.8120000E+03  0.66667E+00    5    62397     4     1     T
    17142  0.8130000E+03  0.50000E+00    2    62403     4     1     T
    17144  0.8140000E+03  0.50000E+00    4    62410     4     1     T
    17146  0.8150000E+03  0.50000E+00    3    62417     4     1     T
    17147  0.8160000E+03  0.10000E+01    4    62421     4     1     T
    17148  0.8170000E+03  0.10000E+01    5    62426     4     1     T
    17149  0.8180000E+03  0.10000E+01    5    62431     4     1     T
    17150  0.8190000E+03  0.10000E+01    5    62436     4     1     T
    17274  0.8200000E+03  0.14975E-01    4    62943    -4     1     T
    17329  0.8210000E+03  0.18524E-01    4    63198    -4     1     T
    17381  0.8220000E+03  0.18969E-01    4    63425    -4     1     T
    17420  0.8230000E+03  0.43582E-01    4    63581    -4     1     T
    17447  0.8240000E+03  0.15907E+00    5    63658    -4     1     T
    17477  0.8250000E+03  0.94070E-01    4    63748    -4     1     T
    17487  0.8260000E+03  0.12405E+00    4    63790    -4     1     T
    17494  0.8270000E+03  0.15556E+00    3    63815    -4     1     T
    17518  0.8280000E+03  0.14280E+00    3    63872    -4     1     T
    17523  0.8290000E+03  0.20000E+00    2    63890    -4     1     T
    17526  0.8300000E+03  0.33333E+00    4    63902    -4     1     T
    17531  0.8310000E+03  0.14815E+00    6    63934    -4     1     T
    17547  0.8320000E+03  0.85403E-01    3    64104     4     1     T
    17594  0.8330000E+03  0.64923E-01    3    64303    -4     1     T
    17603  0.8340000E+03  0.14549E+00    3    64336    -4     1     T
    17609  0.8350000E+03  0.16667E+00    6    64365    -4     1     T
    17651  0.8360000E+03  0.68507E-01    3    64505    -4     1     T
    17659  0.8370000E+03  0.20675E+00    6    64538    -4     1     T
    17672  0.8380000E+03  0.53926E-01    2    64786     4     1     T
    17679  0.8390000E+03  0.19483E+00    3    64807     4     1     T
    17682  0.8400000E+03  0.37500E+00    3    64817     4     1     T
    17684  0.8410000E+03  0.66667E+00    5    64824     4     1     T
    17714  0.8420000E+03  0.92775E-01    4    64926    -4     1     T
    17723  0.8430000E+03  0.19608E+00    2    64957     4     1     T
    17799  0.8440000E+03  0.26009E-01    4    65266    -4     1     T
    17830  0.8450000E+03  0.66646E-01    4    65361    -4     1     T
    17880  0.8460000E+03  0.29640E-01    5    65569    -4     1     T
    17906  0.8470000E+03  0.66035E-01    5    65683    -4     1     T
    17926  0.8480000E+03  0.13308E+00    6    65872     4     1     T
    17933  0.8490000E+03  0.16071E+00    4    65898     4     1     T
    17939  0.8500000E+03  0.16667E+00    4    65922     4     1     T
    17943  0.8510000E+03  0.31250E+00    2    65931     4     1     T
    17945  0.8520000E+03  0.66667E+00    4    65937     4     1     T
    17947  0.8530000E+03  0.50000E+00    3    65944     4     1     T
    17949  0.8540000E+03  0.50000E+00    3    65950     4     1     T
    18012  0.8550000E+03  0.43406E-01    4    66205    -4     1     T
    18097  0.8560000E+03  0.14099E-01    4    66536    -4     1     T
    18150  0.8570000E+03  0.32134E-01    4    66733    -4     1     T
    18175  0.8580000E+03  0.58820E-01    4    66835    -4     1     T
    18187  0.8590000E+03  0.88931E-01    6    66888    -4     1     T
    18207  0.8600000E+03  0.10822E+00    2    67157     4     1     T
    18212  0.8610000E+03  0.23333E+00    4    67175     4     1     T
    18288  0.8620000E+03  0.32208E-01    4    67485    -4     1     T
    18313  0.8630000E+03  0.31021E-01    2    67686     4     1     T
    18322  0.8640000E+03  0.32122E+00    4    67713     4     1     T
    18326  0.8650000E+03  0.25000E+00    3    67726     4     1     T
    18329  0.8660000E+03  0.33333E+00    3    67737     4     1     T
    18331  0.8670000E+03  0.50000E+00    4    67744     4     1     T
    18333  0.8680000E+03  0.50000E+00    2    67748     4     1     T
    18335  0.8690000E+03  0.50000E+00    2    67752     4     1     T
    18336  0.8700000E+03  0.10000E+01    2    67754     4     1     T
    18337  0.8710000E+03  0.10000E+01    4    67758     4     1     T
    18338  0.8720000E+03  0.10000E+01    3    67761     4     1     T
    18339  0.8730000E+03  0.10000E+01    3    67764     4     1     T
    18340  0.8740000E+03  0.10000E+01    5    67769     4     1     T
    18341  0.8750000E+03  0.10000E+01    3    67772     4     1     T
    18342  0.8760000E+03  0.10000E+01    3    67775     4     1     T
    18343  0.8770000E+03  0.10000E+01    3    67778     4     1     T
    18344  0.8780000E+03  0.10000E+01    2    67780     4     1     T
    18345  0.8790000E+03  0.10000E+01    3    67783     4     1     T
    18346  0.8800000E+03  0.10000E+01    3    67786     4     1     T
    18347  0.8810000E+03  0.10000E+01    2    67788     4     1     T
    18470  0.8820000E+03  0.15145E-01    4    68309    -4     1     T
    18526  0.8830000E+03  0.44629E-01    5    68523    -4     1     T
    18559  0.8840000E+03  0.30339E-01    4    68666    -4     1     T
    18585  0.8850000E+03  0.50417E-01    4    68771    -4     1     T
    18598  0.8860000E+03  0.91020E-01    4    68821    -4     1     T
    18605  0.8870000E+03  0.15986E+00    6    68856    -4     1     T
    18618  0.8880000E+03  0.10055E+00    3    69006     4     1     T
    18659  0.8890000E+03  0.78145E-01    4    69154    -4     1     T
    18676  0.8900000E+03  0.19868E+00    3    69318     4     1     T
    18681  0.8910000E+03  0.20833E+00    3    69335     4     1     T
    18684  0.8920000E+03  0.33333E+00    4    69348     4     1     T
    18687  0.8930000E+03  0.33333E+00    2    69356     4     1     T
    18815  0.8940000E+03  0.14796E-01    4    69880    -4     1     T
    18853  0.8950000E+03  0.54651E-01    4    70029    -4     1     T
    18960  0.8960000E+03  0.96029E-02    5    70512    -4     1     T
    19033  0.8970000E+03  0.30955E-01    5    70824    -4     1     T
    19068  0.8980000E+03  0.72393E-01    5    70942    -4     1     T
    19081  0.8990000E+03  0.85795E-01    3    70992    -4     1     T
    19173  0.9000000E+03  0.23400E-01    4    71359    -4     1     T
    19223  0.9010000E+03  0.22745E-01    5    71602    -4     1     T
    19270  0.9020000E+03  0.30182E-01    4    71772    -4     1     T
    19328  0.9030000E+03  0.39164E-01    4    71984    -4     1     T
    19366  0.9040000E+03  0.18575E-01    4    72176    -4     1     T
    19413  0.9050000E+03  0.36556E-01    5    72369    -4     1     T
    19458  0.9060000E+03  0.52570E-01    4    72529    -4     1     T
    19491  0.9070000E+03  0.68549E-01    3    72635    -4     1     T
    19520  0.9080000E+03  0.83251E-01    4    72721    -4     1     T
    19532  0.9090000E+03  0.82699E-01    4    72769    -4     1     T
    19542  0.9100000E+03  0.11027E+00    4    72808    -4     1     T
    19551  0.9110000E+03  0.11111E+00    6    72858    -4     1     T
    19666  0.9120000E+03  0.25700E-01    3    73336    -4     1     T
    19688  0.9130000E+03  0.81622E-01    3    73422    -4     1     T
    19744  0.9140000E+03  0.50062E-01    3    73624    -4     1     T
    19760  0.9150000E+03  0.14578E+00    5    73689    -4     1     T
    19812  0.9160000E+03  0.52164E-01    3    73872    -4     1     T
    19824  0.9170000E+03  0.82699E-01    4    73923    -4     1     T
    19854  0.9180000E+03  0.65131E-01    4    74016    -4     1     T
    19869  0.9190000E+03  0.66729E-01    5    74092    -4     1     T
    19884  0.9200000E+03  0.66729E-01    4    74158    -4     1     T
    19897  0.9210000E+03  0.83411E-01    4    74209    -4     1     T
    19937  0.9220000E+03  0.10213E+00    4    74343    -4     1     T
    19975  0.9230000E+03  0.61719E-01    3    74467    -4     1     T
    19987  0.9240000E+03  0.10688E+00    2    74511    -4     1     T
    19992  0.9250000E+03  0.25000E+00    4    74531    -4     1     T
    20024  0.9260000E+03  0.11905E+00    4    74629    -4     1     T
    20031  0.9270000E+03  0.20833E+00    4    74655    -4     1     T
    20066  0.9280000E+03  0.93451E-01    4    74768    -4     1     T
    20088  0.9290000E+03  0.19550E+00    3    74814    -4     1     T
    20110  0.9300000E+03  0.19550E+00    4    74862    -4     1     T
    20149  0.9310000E+03  0.67204E-01    3    74990    -4     1     T
    20159  0.9320000E+03  0.12963E+00    3    75029    -4     1     T
    20164  0.9330000E+03  0.25000E+00    4    75047    -4     1     T
    20168  0.9340000E+03  0.25000E+00    7    75067    -4     1     T
    20188  0.9350000E+03  0.60683E-01    4    75348     4     1     T
    20196  0.9360000E+03  0.14904E+00    3    75374     4     1     T
    20201  0.9370000E+03  0.20000E+00    4    75394     4     1     T
    20206  0.9380000E+03  0.20000E+00    4    75414     4     1     T
    20211  0.9390000E+03  0.20000E+00    4    75434     4     1     T
    20349  0.9400000E+03  0.14078E-01    4    75995    -4     1     T
    20524  0.9410000E+03  0.54374E-02    4    76764    -4     1     T
    20604  0.9420000E+03  0.28671E-01    3    77086    -4     1     T
    20620  0.9430000E+03  0.78059E-01    3    77147    -4     1     T
    20627  0.9440000E+03  0.15625E+00    3    77173    -4     1     T
    20633  0.9450000E+03  0.11111E+00    6    77210    -4     1     T
    20723  0.9460000E+03  0.37002E-01    3    77565    -4     1     T
    20739  0.9470000E+03  0.91491E-01    3    77628    -4     1     T
    20780  0.9480000E+03  0.12766E+00    5    77769    -4     1     T
    20804  0.9490000E+03  0.11172E+00    2    77829    -4     1     T
    20809  0.9500000E+03  0.20000E+00    4    77850    -4     1     T
    20832  0.9510000E+03  0.19523E+00    2    77898    -4     1     T
    20836  0.9520000E+03  0.25000E+00    5    77916    -4     1     T
    20889  0.9530000E+03  0.50254E-01    3    78109    -4     1     T
    20899  0.9540000E+03  0.12405E+00    3    78149    -4     1     T
    20903  0.9550000E+03  0.45714E+00    5    78163    -4     1     T
    20909  0.9560000E+03  0.98765E-01    6    78201    -4     1     T
    20924  0.9570000E+03  0.17193E+00    5    78362     4     1     T
    20958  0.9580000E+03  0.10240E+00    4    78482    -4     1     T
    20974  0.9590000E+03  0.51687E-01    3    78645     4     1     T
    20981  0.9600000E+03  0.19108E+00    3    78665     4     1     T
    20984  0.9610000E+03  0.33333E+00    4    78677     4     1     T
    20987  0.9620000E+03  0.33333E+00    4    78690     4     1     T
    21056  0.9630000E+03  0.41761E-01    4    78974    -4     1     T
    21108  0.9640000E+03  0.28229E-01    4    79162    -4     1     T
    21131  0.9650000E+03  0.63150E-01    5    79256    -4     1     T
    21148  0.9660000E+03  0.11493E+00    2    79419     4     1     T
    21218  0.9670000E+03  0.40782E-01    4    79707    -4     1     T
    21305  0.9680000E+03  0.13967E-01    5    80100    -4     1     T
    21426  0.9690000E+03  0.71508E-02    5    80696    -4     1     T
    21526  0.9700000E+03  0.23286E-01    5    81130    -4     1     T
    21558  0.9710000E+03  0.47449E-01    3    81254    -4     1     T
    21569  0.9720000E+03  0.12730E+00    4    81297    -4     1     T
    21612  0.9730000E+03  0.67508E-01    3    81443    -4     1     T
    21645  0.9740000E+03  0.68855E-01    4    81549    -4     1     T
    21658  0.9750000E+03  0.93421E-01    3    81602    -4     1     T
    21665  0.9760000E+03  0.14815E+00    3    81626    -4     1     T
    21669  0.9770000E+03  0.25000E+00    4    81642    -4     1     T
    21672  0.9780000E+03  0.37500E+00    4    81653    -4     1     T
    21675  0.9790000E+03  0.33333E+00    4    81665    -4     1     T
    21680  0.9800000E+03  0.14815E+00    5    81696    -4     1     T
    21687  0.9810000E+03  0.20255E+00    4    81728    -4     1     T
    21700  0.9820000E+03  0.16058E+00    2    81881     4     1     T
    21704  0.9830000E+03  0.30000E+00    4    81897     4     1     T
    21707  0.9840000E+03  0.37500E+00    4    81909     4     1     T
    21821  0.9850000E+03  0.24159E-01    5    82375    -4     1     T
    21855  0.9860000E+03  0.72931E-01    3    82483    -4     1     T
    21877  0.9870000E+03  0.19550E+00    3    82530    -4     1     T
    21881  0.9880000E+03  0.25000E+00    4    82546    -4     1     T
    21903  0.9890000E+03  0.19550E+00    2    82590    -4     1     T
    21907  0.9900000E+03  0.25000E+00    3    82603    -4     1     T
    21910  0.9910000E+03  0.25000E+00    6    82625    -4     1     T
    22017  0.9920000E+03  0.24236E-01    4    83074    -4     1     T
    22059  0.9930000E+03  0.40093E-01    4    83219    -4     1     T
    22078  0.9940000E+03  0.66811E-01    3    83297    -4     1     T
    22088  0.9950000E+03  0.11027E+00    3    83333    -4     1     T
    22110  0.9960000E+03  0.19550E+00    3    83380    -4     1     T
    22114  0.9970000E+03  0.25000E+00    3    83395    -4     1     T
    22117  0.9980000E+03  0.33333E+00    3    83404    -4     1     T
    22119  0.9990000E+03  0.50000E+00    5    83413    -4     1     T
    22121  0.1000000E+04  0.50000E+00    8    83429    -4     1     T
    22171  0.1001000E+04  0.11581E+00    5    83603    -4     1     T
    22180  0.1002000E+04  0.14731E+00    3    83635    -4     1     T
    22184  0.1003000E+04  0.25000E+00    3    83650    -4     1     T
    22187  0.1004000E+04  0.33333E+00    5    83664    -4     1     T
    22190  0.1005000E+04  0.33333E+00    6    83680    -4     1     T
    22195  0.1006000E+04  0.11111E+00    8    83807     4     1     T
    22204  0.1007000E+04  0.11651E+00    2    83839     4     1     T
    22309  0.1008000E+04  0.24895E-01    4    84274    -4     1     T
    22343  0.1009000E+04  0.92669E-01    4    84385    -4     1     T
    22391  0.1010000E+04  0.40035E-01    5    84564    -4     1     T
    22431  0.1011000E+04  0.48311E-01    4    84703    -4     1     T
    22445  0.1012000E+04  0.88290E-01    3    84754    -4     1     T
    22476  0.1013000E+04  0.87555E-01    3    84844    -4     1     T
    22498  0.1014000E+04  0.19550E+00    4    84895    -4     1     T
    22502  0.1015000E+04  0.30000E+00    4    84910    -4     1     T
    22524  0.1016000E+04  0.19550E+00    2    84954    -4     1     T
    22528  0.1017000E+04  0.25000E+00    2    84966    -4     1     T
    22530  0.1018000E+04  0.50000E+00    4    84974    -4     1     T
    22552  0.1019000E+04  0.19550E+00    2    85018    -4     1     T
    22556  0.1020000E+04  0.25000E+00    2    85030    -4     1     T
    22559  0.1021000E+04  0.33333E+00    2    85038    -4     1     T
    22561  0.1022000E+04  0.50000E+00    2    85043    -4     1     T
    22563  0.1023000E+04  0.50000E+00    2    85047    -4     1     T
    22564  0.1024000E+04  0.10000E+01    4    85051    -4     1     T
    22586  0.1025000E+04  0.19550E+00    2    85095    -4     1     T
    22590  0.1026000E+04  0.25000E+00    2    85108    -4     1     T
    22592  0.1027000E+04  0.50000E+00    2    85114    -4     1     T
    22614  0.1028000E+04  0.19550E+00    2    85158    -4     1     T
    22649  0.1029000E+04  0.70868E-01    3    85271    -4     1     T
    22658  0.1030000E+04  0.15437E+00    2    85304    -4     1     T
    22680  0.1031000E+04  0.19550E+00    3    85351    -4     1     T
    22684  0.1032000E+04  0.25000E+00    2    85366    -4     1     T
    22706  0.1033000E+04  0.19550E+00    2    85410    -4     1     T
    22730  0.1034000E+04  0.20847E+00    4    85471    -4     1     T
    22752  0.1035000E+04  0.19550E+00    2    85516    -4     1     T
    22778  0.1036000E+04  0.20418E+00    4    85585    -4     1     T
    22800  0.1037000E+04  0.19550E+00    2    85629    -4     1     T
    22804  0.1038000E+04  0.25000E+00    2    85639    -4     1     T
    22847  0.1039000E+04  0.67641E-01    4    85786    -4     1     T
    22874  0.1040000E+04  0.16276E+00    5    85863    -4     1     T
    22897  0.1041000E+04  0.13034E+00    3    85918    -4     1     T
    22919  0.1042000E+04  0.19550E+00    4    85967    -4     1     T
    22944  0.1043000E+04  0.12580E+00    3    86032    -4     1     T
    22966  0.1044000E+04  0.19550E+00    2    86076    -4     1     T
    22970  0.1045000E+04  0.25000E+00    4    86094    -4     1     T
    23004  0.1046000E+04  0.10163E+00    4    86203    -4     1     T
    23028  0.1047000E+04  0.17342E+00    4    86265    -4     1     T
    23050  0.1048000E+04  0.19550E+00    2    86309    -4     1     T
    23053  0.1049000E+04  0.37500E+00    4    86320    -4     1     T
    23075  0.1050000E+04  0.19550E+00    2    86364    -4     1     T
    23078  0.1051000E+04  0.37500E+00    3    86372    -4     1     T
    23080  0.1052000E+04  0.50000E+00    4    86380    -4     1     T
    23082  0.1053000E+04  0.50000E+00    4    86388    -4     1     T
    23104  0.1054000E+04  0.19550E+00    2    86432    -4     1     T
    23126  0.1055000E+04  0.19550E+00    2    86476    -4     1     T
    23148  0.1056000E+04  0.19550E+00    2    86520    -4     1     T
    23151  0.1057000E+04  0.37500E+00    2    86526    -4     1     T
    23185  0.1058000E+04  0.70289E-01    3    86635    -4     1     T
    23208  0.1059000E+04  0.27766E+00    4    86689    -4     1     T
    23230  0.1060000E+04  0.19550E+00    2    86733    -4     1     T
    23252  0.1061000E+04  0.19550E+00    2    86777    -4     1     T
    23274  0.1062000E+04  0.19550E+00    2    86821    -4     1     T
    23327  0.1063000E+04  0.51124E-01    4    87015    -4     1     T
    23370  0.1064000E+04  0.38335E-01    4    87166    -4     1     T
    23396  0.1065000E+04  0.49107E-01    4    87271    -4     1     T
    23410  0.1066000E+04  0.84301E-01    3    87324    -4     1     T
    23433  0.1067000E+04  0.13034E+00    4    87380    -4     1     T
    23455  0.1068000E+04  0.19550E+00    4    87430    -4     1     T
    23477  0.1069000E+04  0.19550E+00    4    87478    -4     1     T
    23499  0.1070000E+04  0.19550E+00    3    87524    -4     1     T
    23521  0.1071000E+04  0.19550E+00    3    87571    -4     1     T
    23524  0.1072000E+04  0.37500E+00    5    87584    -4     1     T
    23546  0.1073000E+04  0.19550E+00    2    87628    -4     1     T
    23550  0.1074000E+04  0.25000E+00    3    87642    -4     1     T
    23553  0.1075000E+04  0.33333E+00    3    87651    -4     1     T
    23575  0.1076000E+04  0.19550E+00    2    87696    -4     1     T
    23597  0.1077000E+04  0.19550E+00    2    87741    -4     1     T
    23619  0.1078000E+04  0.19550E+00    2    87785    -4     1     T
    23641  0.1079000E+04  0.19550E+00    2    87829    -4     1     T
    23672  0.1080000E+04  0.84744E-01    3    87922    -4     1     T
    23695  0.1081000E+04  0.19523E+00    4    87974    -4     1     T
    23717  0.1082000E+04  0.19550E+00    2    88018    -4     1     T
    23739  0.1083000E+04  0.19550E+00    2    88062    -4     1     T
    23742  0.1084000E+04  0.37500E+00    2    88068    -4     1     T
    23744  0.1085000E+04  0.50000E+00    3    88074    -4     1     T
    23746  0.1086000E+04  0.50000E+00    3    88080    -4     1     T
    23768  0.1087000E+04  0.19550E+00    2    88124    -4     1     T
    23795  0.1088000E+04  0.11153E+00    3    88199    -4     1     T
    23818  0.1089000E+04  0.19523E+00    2    88247    -4     1     T
    23840  0.1090000E+04  0.19550E+00    2    88291    -4     1     T
    23862  0.1091000E+04  0.19550E+00    2    88335    -4     1     T
    23889  0.1092000E+04  0.11170E+00    4    88411    -4     1     T
    23911  0.1093000E+04  0.19550E+00    2    88457    -4     1     T
    23914  0.1094000E+04  0.37500E+00    2    88466    -4     1     T
    23916  0.1095000E+04  0.50000E+00    4    88473    -4     1     T
    23949  0.1096000E+04  0.90111E-01    3    88576    -4     1     T
    23972  0.1097000E+04  0.19523E+00    3    88628    -4     1     T
    23976  0.1098000E+04  0.25000E+00    2    88639    -4     1     T
    24002  0.1099000E+04  0.13214E+00    4    88712    -4     1     T
    24024  0.1100000E+04  0.26067E+00    4    88762    -4     1     T
    24029  0.1101000E+04  0.20000E+00    2    88780    -4     1     T
    24059  0.1102000E+04  0.86296E-01    3    88868    -4     1     T
    24082  0.1103000E+04  0.19523E+00    3    88922    -4     1     T
    24106  0.1104000E+04  0.16734E+00    4    88983    -4     1     T
    24132  0.1105000E+04  0.13799E+00    4    89056    -4     1     T
    24154  0.1106000E+04  0.19550E+00    4    89104    -4     1     T
    24158  0.1107000E+04  0.26667E+00    3    89116    -4     1     T
    24181  0.1108000E+04  0.19523E+00    4    89168    -4     1     T
    24185  0.1109000E+04  0.26667E+00    3    89180    -4     1     T
    24207  0.1110000E+04  0.19550E+00    4    89228    -4     1     T
    24229  0.1111000E+04  0.19550E+00    2    89273    -4     1     T
    24233  0.1112000E+04  0.25000E+00    2    89283    -4     1     T
    24255  0.1113000E+04  0.19550E+00    2    89327    -4     1     T
    24258  0.1114000E+04  0.37500E+00    2    89333    -4     1     T
    24260  0.1115000E+04  0.50000E+00    2    89337    -4     1     T
    24262  0.1116000E+04  0.50000E+00    2    89341    -4     1     T
