 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  21. 5.2021    Time:  17:50:46
 Units: L = m    , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
    29436  0.9500000E+03  0.13850E-01    2   144875     4     1     T
    29474  0.9510000E+03  0.11363E+00    4   145017    -4     1     T
    29502  0.9520000E+03  0.93143E-01    2   145506     4     1     T
    29590  0.9530000E+03  0.37864E-01    6   145896    -4     1     T
    29610  0.9540000E+03  0.10207E+00    5   145983    -4     1     T
    29650  0.9550000E+03  0.84841E-01    3   146833     4     1     T
    29656  0.9560000E+03  0.20711E+00    4   146854     4     1     T
    29661  0.9570000E+03  0.20000E+00    4   146874     4     1     T
    29697  0.9580000E+03  0.74824E-01    3   147004    -4     1     T
    29713  0.9590000E+03  0.17587E+00    5   147258     4     1     T
    29720  0.9600000E+03  0.15000E+00    3   147282     4     1     T
    29724  0.9610000E+03  0.25000E+00    3   147297     4     1     T
    29727  0.9620000E+03  0.33333E+00    3   147307     4     1     T
    29796  0.9630000E+03  0.38298E-01    4   147682    -4     1     T
    29840  0.9640000E+03  0.28839E-01    5   147860    -4     1     T
    29878  0.9650000E+03  0.12215E-01    2   148392     4     1     T
    29894  0.9660000E+03  0.14240E+00    3   148439     4     1     T
    29963  0.9670000E+03  0.33617E-01    4   148739    -4     1     T
    30052  0.9680000E+03  0.12777E-01    5   149189    -4     1     T
    30217  0.9690000E+03  0.55447E-02    5   149987    -4     1     T
    30345  0.9700000E+03  0.15589E-01    5   150578    -4     1     T
    30384  0.9710000E+03  0.37000E-01    4   150733    -4     1     T
    30418  0.9720000E+03  0.64105E-01    4   151242     4     1     T
    30500  0.9730000E+03  0.31692E-01    3   151601    -4     1     T
    30546  0.9740000E+03  0.30995E-01    4   151779    -4     1     T
    30573  0.9750000E+03  0.49910E-01    3   151884    -4     1     T
    30585  0.9760000E+03  0.82699E-01    4   151934    -4     1     T
    30618  0.9770000E+03  0.36436E-01    2   152636     4     1     T
    30625  0.9780000E+03  0.23471E+00    4   152656     4     1     T
    30629  0.9790000E+03  0.25000E+00    4   152672     4     1     T
    30633  0.9800000E+03  0.25000E+00    3   152685     4     1     T
    30636  0.9810000E+03  0.33333E+00    4   152697     4     1     T
    30639  0.9820000E+03  0.33333E+00    4   152709     4     1     T
    30642  0.9830000E+03  0.33333E+00    4   152721     4     1     T
    30644  0.9840000E+03  0.66667E+00    7   152731     4     1     T
    30782  0.9850000E+03  0.11102E-01    4   153418    -4     1     T
    30847  0.9860000E+03  0.32096E-01    4   153666    -4     1     T
    30878  0.9870000E+03  0.52560E-01    4   153764    -4     1     T
    30899  0.9880000E+03  0.12008E-01    2   154140     4     1     T
    30933  0.9890000E+03  0.12982E+00    3   154264    -4     1     T
    30949  0.9900000E+03  0.10549E+00    4   154618     4     1     T
    30956  0.9910000E+03  0.22408E+00    4   154640     4     1     T
    31100  0.9920000E+03  0.12370E-01    4   155361    -4     1     T
    31185  0.9930000E+03  0.13943E-01    4   155738    -4     1     T
    31249  0.9940000E+03  0.17285E-01    4   156012    -4     1     T
    31282  0.9950000E+03  0.38570E-01    3   156148    -4     1     T
    31310  0.9960000E+03  0.93936E-01    4   156235    -4     1     T
    31324  0.9970000E+03  0.14768E-01    2   156581     4     1     T
    31352  0.9980000E+03  0.84710E-01    2   157054     4     1     T
    31357  0.9990000E+03  0.22857E+00    3   157068     4     1     T
    31360  0.1000000E+04  0.33333E+00    4   157080     4     1     T
    31429  0.1001000E+04  0.32699E-01    4   157481    -4     1     T
    31446  0.1002000E+04  0.89573E-01    4   157548    -4     1     T
    31454  0.1003000E+04  0.15115E+00    3   157580    -4     1     T
    31469  0.1004000E+04  0.14712E+00    2   157918     4     1     T
    31473  0.1005000E+04  0.25000E+00    3   157933     4     1     T
    31476  0.1006000E+04  0.33333E+00    3   157944     4     1     T
    31478  0.1007000E+04  0.66667E+00    5   157952     4     1     T
    31614  0.1008000E+04  0.11766E-01    4   158549    -4     1     T
    31682  0.1009000E+04  0.23372E-01    5   158826    -4     1     T
    31754  0.1010000E+04  0.10244E-01    5   159155    -4     1     T
    31837  0.1011000E+04  0.23440E-01    4   159494    -4     1     T
    31863  0.1012000E+04  0.52636E-01    3   159600    -4     1     T
    31905  0.1013000E+04  0.70481E-01    4   159751    -4     1     T
    31930  0.1014000E+04  0.13874E+00    4   159818    -4     1     T
    31936  0.1015000E+04  0.20741E+00    4   159840    -4     1     T
    31958  0.1016000E+04  0.19550E+00    3   159886    -4     1     T
    31962  0.1017000E+04  0.25000E+00    4   159903    -4     1     T
    31965  0.1018000E+04  0.37500E+00    5   159916    -4     1     T
    31990  0.1019000E+04  0.15855E+00    4   159983    -4     1     T
    31996  0.1020000E+04  0.19048E+00    2   160000    -4     1     T
    31999  0.1021000E+04  0.33333E+00    3   160011    -4     1     T
    32001  0.1022000E+04  0.50000E+00    6   160022    -4     1     T
    32008  0.1023000E+04  0.98765E-01    3   160245     4     1     T
    32015  0.1024000E+04  0.24228E+00    2   160361     4     1     T
    32052  0.1025000E+04  0.71873E-01    2   160501    -4     1     T
    32064  0.1026000E+04  0.26870E-01    2   160653     4     1     T
    32073  0.1027000E+04  0.20707E+00    2   160673     4     1     T
    32111  0.1028000E+04  0.11524E+00    5   160814    -4     1     T
    32165  0.1029000E+04  0.31522E-01    4   161028    -4     1     T
    32185  0.1030000E+04  0.90535E-01    3   161105    -4     1     T
    32209  0.1031000E+04  0.13898E+00    3   161170    -4     1     T
    32214  0.1032000E+04  0.20000E+00    3   161189    -4     1     T
    32236  0.1033000E+04  0.19550E+00    2   161233    -4     1     T
    32264  0.1034000E+04  0.12579E+00    4   161316    -4     1     T
    32286  0.1035000E+04  0.19550E+00    3   161366    -4     1     T
    32314  0.1036000E+04  0.12791E+00    5   161451    -4     1     T
    32336  0.1037000E+04  0.19550E+00    4   161501    -4     1     T
    32341  0.1038000E+04  0.20000E+00    4   161521    -4     1     T
    32391  0.1039000E+04  0.41115E-01    4   161701    -4     1     T
    32435  0.1040000E+04  0.30261E-01    4   161863    -4     1     T
    32470  0.1041000E+04  0.47680E-01    4   161976    -4     1     T
    32498  0.1042000E+04  0.69774E-01    4   162060    -4     1     T
    32530  0.1043000E+04  0.81935E-01    3   162161    -4     1     T
    32553  0.1044000E+04  0.15640E+00    5   162219    -4     1     T
    32560  0.1045000E+04  0.14286E+00    4   162249    -4     1     T
    32606  0.1046000E+04  0.53803E-01    3   162412    -4     1     T
    32633  0.1047000E+04  0.88507E-01    4   162491    -4     1     T
    32655  0.1048000E+04  0.19550E+00    4   162542    -4     1     T
    32660  0.1049000E+04  0.20000E+00    4   162562    -4     1     T
    32682  0.1050000E+04  0.19550E+00    3   162608    -4     1     T
    32686  0.1051000E+04  0.25000E+00    5   162627    -4     1     T
    32690  0.1052000E+04  0.25000E+00    5   162647    -4     1     T
    32694  0.1053000E+04  0.25000E+00    5   162667    -4     1     T
    32716  0.1054000E+04  0.19550E+00    3   162713    -4     1     T
    32738  0.1055000E+04  0.19550E+00    3   162759    -4     1     T
    32760  0.1056000E+04  0.19550E+00    3   162805    -4     1     T
    32764  0.1057000E+04  0.25000E+00    4   162821    -4     1     T
    32810  0.1058000E+04  0.48117E-01    3   162984    -4     1     T
    32836  0.1059000E+04  0.12225E+00    4   163056    -4     1     T
    32858  0.1060000E+04  0.19550E+00    4   163105    -4     1     T
    32880  0.1061000E+04  0.19550E+00    3   163151    -4     1     T
    32902  0.1062000E+04  0.19550E+00    3   163196    -4     1     T
    32973  0.1063000E+04  0.35067E-01    5   163472    -4     1     T
    33032  0.1064000E+04  0.24420E-01    6   163723    -4     1     T
    33093  0.1065000E+04  0.16127E-01    4   164002    -4     1     T
    33137  0.1066000E+04  0.27818E-01    4   164176    -4     1     T
    33175  0.1067000E+04  0.40263E-01    4   164302    -4     1     T
    33206  0.1068000E+04  0.52560E-01    4   164398    -4     1     T
    33234  0.1069000E+04  0.67561E-01    4   164482    -4     1     T
    33259  0.1070000E+04  0.89373E-01    4   164557    -4     1     T
    33284  0.1071000E+04  0.89373E-01    4   164624    -4     1     T
    33293  0.1072000E+04  0.11419E+00    5   164667    -4     1     T
    33317  0.1073000E+04  0.10427E+00    4   164729    -4     1     T
    33326  0.1074000E+04  0.11111E+00    4   164766    -4     1     T
    33335  0.1075000E+04  0.11111E+00    4   164802    -4     1     T
    33359  0.1076000E+04  0.10725E+00    4   164866    -4     1     T
    33382  0.1077000E+04  0.13034E+00    4   164922    -4     1     T
    33405  0.1078000E+04  0.13034E+00    4   164978    -4     1     T
    33428  0.1079000E+04  0.13034E+00    4   165034    -4     1     T
    33466  0.1080000E+04  0.68802E-01    4   165165    -4     1     T
    33491  0.1081000E+04  0.11116E+00    4   165232    -4     1     T
    33514  0.1082000E+04  0.13034E+00    4   165288    -4     1     T
    33537  0.1083000E+04  0.13034E+00    4   165344    -4     1     T
    33544  0.1084000E+04  0.14286E+00    4   165372    -4     1     T
    33551  0.1085000E+04  0.14286E+00    4   165400    -4     1     T
    33558  0.1086000E+04  0.14286E+00    4   165428    -4     1     T
    33580  0.1087000E+04  0.19550E+00    5   165479    -4     1     T
    33614  0.1088000E+04  0.10640E+00    5   165589    -4     1     T
    33637  0.1089000E+04  0.14300E+00    3   165644    -4     1     T
    33659  0.1090000E+04  0.19550E+00    5   165694    -4     1     T
    33681  0.1091000E+04  0.19550E+00    4   165743    -4     1     T
    33714  0.1092000E+04  0.86206E-01    4   165850    -4     1     T
    33738  0.1093000E+04  0.11116E+00    3   165911    -4     1     T
    33743  0.1094000E+04  0.20000E+00    4   165931    -4     1     T
    33748  0.1095000E+04  0.20000E+00    4   165951    -4     1     T
    33793  0.1096000E+04  0.62657E-01    4   166111    -4     1     T
    33817  0.1097000E+04  0.12351E+00    3   166173    -4     1     T
    33822  0.1098000E+04  0.26786E+00    5   166193    -4     1     T
    33853  0.1099000E+04  0.70662E-01    3   166287    -4     1     T
    33877  0.1100000E+04  0.16649E+00    5   166351    -4     1     T
    33883  0.1101000E+04  0.21429E+00    5   166378    -4     1     T
    33921  0.1102000E+04  0.70394E-01    4   166507    -4     1     T
    33946  0.1103000E+04  0.11599E+00    2   166571    -4     1     T
    33975  0.1104000E+04  0.92868E-01    2   166655    -4     1     T
    34004  0.1105000E+04  0.89094E-01    4   166749    -4     1     T
    34029  0.1106000E+04  0.89373E-01    3   166816    -4     1     T
    34038  0.1107000E+04  0.11111E+00    3   166851    -4     1     T
    34061  0.1108000E+04  0.13034E+00    4   166907    -4     1     T
    34068  0.1109000E+04  0.14286E+00    4   166935    -4     1     T
    34096  0.1110000E+04  0.93860E-01    3   167016    -4     1     T
    34118  0.1111000E+04  0.19550E+00    5   167068    -4     1     T
    34123  0.1112000E+04  0.20000E+00    5   167093    -4     1     T
    34145  0.1113000E+04  0.19550E+00    5   167143    -4     1     T
    34150  0.1114000E+04  0.20000E+00    4   167167    -4     1     T
    34155  0.1115000E+04  0.20000E+00    4   167187    -4     1     T
    34160  0.1116000E+04  0.20000E+00    4   167207    -4     1     T
    34182  0.1117000E+04  0.19550E+00    3   167253    -4     1     T
    34204  0.1118000E+04  0.19550E+00    3   167302    -4     1     T
    34208  0.1119000E+04  0.25000E+00    5   167322    -4     1     T
    34212  0.1120000E+04  0.25000E+00    5   167342    -4     1     T
    34216  0.1121000E+04  0.25000E+00    5   167362    -4     1     T
    34220  0.1122000E+04  0.25000E+00    4   167379    -4     1     T
    34245  0.1123000E+04  0.11438E+00    2   167442    -4     1     T
    34249  0.1124000E+04  0.30000E+00    5   167460    -4     1     T
    34303  0.1125000E+04  0.38114E-01    4   167664    -4     1     T
    34342  0.1126000E+04  0.39577E-01    5   167810    -4     1     T
    34367  0.1127000E+04  0.40939E-01    4   167927    -4     1     T
    34404  0.1128000E+04  0.40769E-01    4   168051    -4     1     T
    34439  0.1129000E+04  0.49070E-01    3   168167    -4     1     T
    34456  0.1130000E+04  0.62604E-01    4   168237    -4     1     T
    34494  0.1131000E+04  0.72785E-01    4   168366    -4     1     T
    34533  0.1132000E+04  0.54440E-01    5   168511    -4     1     T
    34551  0.1133000E+04  0.68340E-01    5   168590    -4     1     T
    34578  0.1134000E+04  0.97267E-01    5   168670    -4     1     T
    34589  0.1135000E+04  0.10337E+00    4   168715    -4     1     T
    34598  0.1136000E+04  0.11111E+00    4   168751    -4     1     T
    34622  0.1137000E+04  0.10427E+00    4   168813    -4     1     T
    34649  0.1138000E+04  0.89740E-01    4   168891    -4     1     T
    34681  0.1139000E+04  0.65697E-01    3   168991    -4     1     T
    34706  0.1140000E+04  0.89373E-01    3   169056    -4     1     T
    34731  0.1141000E+04  0.10412E+00    4   169121    -4     1     T
    34755  0.1142000E+04  0.10427E+00    4   169182    -4     1     T
    34778  0.1143000E+04  0.13034E+00    5   169241    -4     1     T
    34801  0.1144000E+04  0.13034E+00    4   169297    -4     1     T
    34859  0.1145000E+04  0.39607E-01    4   169516    -4     1     T
    34890  0.1146000E+04  0.86089E-01    4   169611    -4     1     T
    34913  0.1147000E+04  0.13903E+00    4   169667    -4     1     T
    34920  0.1148000E+04  0.14286E+00    3   169694    -4     1     T
    34925  0.1149000E+04  0.20000E+00    5   169719    -4     1     T
    34954  0.1150000E+04  0.86211E-01    3   169805    -4     1     T
    34960  0.1151000E+04  0.21429E+00    3   169828    -4     1     T
    34964  0.1152000E+04  0.25000E+00    4   169844    -4     1     T
    34968  0.1153000E+04  0.25000E+00    2   169857    -4     1     T
    34971  0.1154000E+04  0.33333E+00    2   169865    -4     1     T
    34973  0.1155000E+04  0.50000E+00    5   169874    -4     1     T
    34976  0.1156000E+04  0.25000E+00    4   169890    -4     1     T
    34995  0.1157000E+04  0.15630E+00    3   170338     4     1     T
    34999  0.1158000E+04  0.26667E+00    3   170348     4     1     T
    35001  0.1159000E+04  0.50000E+00    7   170361     4     1     T
    35004  0.1160000E+04  0.33333E+00    4   170373     4     1     T
    35007  0.1161000E+04  0.33333E+00    4   170385     4     1     T
    35010  0.1162000E+04  0.33333E+00    3   170396     4     1     T
    35012  0.1163000E+04  0.66667E+00    6   170405     4     1     T
    35043  0.1164000E+04  0.11316E+00    4   170507    -4     1     T
    35168  0.1165000E+04  0.10103E-01    4   171029    -4     1     T
    35231  0.1166000E+04  0.29649E-01    4   171271    -4     1     T
    35262  0.1167000E+04  0.80021E-01    5   171371    -4     1     T
    35274  0.1168000E+04  0.91729E-01    4   171418    -4     1     T
    35282  0.1169000E+04  0.14273E+00    3   171446    -4     1     T
    35287  0.1170000E+04  0.20000E+00    4   171465    -4     1     T
    35291  0.1171000E+04  0.26667E+00    4   171480    -4     1     T
    35312  0.1172000E+04  0.75555E-01    2   172031     4     1     T
    35384  0.1173000E+04  0.40711E-01    4   172326    -4     1     T
    35405  0.1174000E+04  0.53374E-01    4   172410    -4     1     T
    35420  0.1175000E+04  0.91004E-01    4   172470    -4     1     T
    35443  0.1176000E+04  0.15640E+00    4   172528    -4     1     T
    35449  0.1177000E+04  0.19048E+00    4   172552    -4     1     T
    35453  0.1178000E+04  0.30000E+00    5   172569    -4     1     T
    35457  0.1179000E+04  0.25000E+00    4   172584    -4     1     T
    35479  0.1180000E+04  0.43598E-01    2   173078     4     1     T
    35490  0.1181000E+04  0.14904E+00    3   173202     4     1     T
    35493  0.1182000E+04  0.37500E+00    3   173211     4     1     T
    35495  0.1183000E+04  0.66667E+00    5   173219     4     1     T
    35577  0.1184000E+04  0.25426E-01    3   173570    -4     1     T
    35608  0.1185000E+04  0.84415E-01    3   173665    -4     1     T
    35639  0.1186000E+04  0.92778E-01    4   173763    -4     1     T
    35664  0.1187000E+04  0.11900E+00    3   173828    -4     1     T
    35670  0.1188000E+04  0.19048E+00    3   173850    -4     1     T
    35674  0.1189000E+04  0.25000E+00    6   173871    -4     1     T
    35703  0.1190000E+04  0.11857E+00    3   173962    -4     1     T
    35725  0.1191000E+04  0.19550E+00    3   174008    -4     1     T
    35729  0.1192000E+04  0.25000E+00    5   174028    -4     1     T
    35735  0.1193000E+04  0.11111E+00    5   174161     4     1     T
    35740  0.1194000E+04  0.27778E+00    3   174173     4     1     T
    35743  0.1195000E+04  0.33333E+00    4   174184     4     1     T
    35745  0.1196000E+04  0.50000E+00    4   174192     4     1     T
    35814  0.1197000E+04  0.32427E-01    4   174509    -4     1     T
    35870  0.1198000E+04  0.23888E-01    6   174778    -4     1     T
    35923  0.1199000E+04  0.44540E-01    5   174979    -4     1     T
    35940  0.1200000E+04  0.79963E-01    4   175049    -4     1     T
    35971  0.1201000E+04  0.88124E-01    3   175559     4     1     T
    35980  0.1202000E+04  0.14346E+00    3   175589     4     1     T
    35984  0.1203000E+04  0.25000E+00    4   175605     4     1     T
    36032  0.1204000E+04  0.54729E-01    3   175816    -4     1     T
    36055  0.1205000E+04  0.74687E-01    3   176114     4     1     T
    36062  0.1206000E+04  0.17143E+00    2   176134     4     1     T
    36065  0.1207000E+04  0.50000E+00    3   176143     4     1     T
    36067  0.1208000E+04  0.50000E+00    3   176150     4     1     T
    36069  0.1209000E+04  0.50000E+00    2   176155     4     1     T
    36070  0.1210000E+04  0.10000E+01    5   176160     4     1     T
    36071  0.1211000E+04  0.10000E+01    8   176168     4     1     T
    36139  0.1212000E+04  0.30946E-01    5   176465    -4     1     T
    36172  0.1213000E+04  0.65473E-01    3   176567    -4     1     T
    36199  0.1214000E+04  0.54517E-01    2   177142     4     1     T
    36233  0.1215000E+04  0.94101E-01    5   177265    -4     1     T
    36250  0.1216000E+04  0.13560E+00    2   177519     4     1     T
    36254  0.1217000E+04  0.44444E+00    2   177531     4     1     T
    36256  0.1218000E+04  0.66667E+00    3   177536     4     1     T
    36257  0.1219000E+04  0.10000E+01    2   177538     4     1     T
    36258  0.1220000E+04  0.10000E+01    4   177542     4     1     T
    36259  0.1221000E+04  0.10000E+01    2   177544     4     1     T
    36260  0.1222000E+04  0.10000E+01    3   177547     4     1     T
    36261  0.1223000E+04  0.10000E+01    3   177550     4     1     T
    36297  0.1224000E+04  0.75698E-01    2   177687    -4     1     T
    36447  0.1225000E+04  0.10777E-01    5   178334    -4     1     T
    36540  0.1226000E+04  0.17513E-01    5   178713    -4     1     T
    36601  0.1227000E+04  0.24709E-01    4   178962    -4     1     T
    36652  0.1228000E+04  0.29400E-01    4   179153    -4     1     T
    36693  0.1229000E+04  0.20647E-01    5   179362    -4     1     T
    36750  0.1230000E+04  0.12040E-01    2   180068     4     1     T
    36776  0.1231000E+04  0.65281E-01    4   180169     4     1     T
    36787  0.1232000E+04  0.13839E+00    4   180210     4     1     T
    36794  0.1233000E+04  0.15625E+00    3   180236     4     1     T
    36799  0.1234000E+04  0.20000E+00    3   180254     4     1     T
    36803  0.1235000E+04  0.25000E+00    4   180269     4     1     T
    36806  0.1236000E+04  0.37500E+00    4   180280     4     1     T
    36808  0.1237000E+04  0.66667E+00    6   180289     4     1     T
    36810  0.1238000E+04  0.50000E+00    4   180297     4     1     T
    36812  0.1239000E+04  0.50000E+00    3   180303     4     1     T
    36969  0.1240000E+04  0.10888E-01    5   181085    -4     1     T
    37061  0.1241000E+04  0.10879E-01    5   181526    -4     1     T
    37143  0.1242000E+04  0.17508E-01    4   181889    -4     1     T
    37194  0.1243000E+04  0.36446E-01    4   182079    -4     1     T
    37230  0.1244000E+04  0.79367E-01    5   182199    -4     1     T
    37243  0.1245000E+04  0.88972E-01    3   182250    -4     1     T
    37249  0.1246000E+04  0.17857E+00    3   182271    -4     1     T
    37338  0.1247000E+04  0.23560E-01    4   182629    -4     1     T
    37378  0.1248000E+04  0.54173E-01    4   182764    -4     1     T
    37403  0.1249000E+04  0.16674E+00    6   182833    -4     1     T
    37412  0.1250000E+04  0.11111E+00    4   182871    -4     1     T
    37493  0.1251000E+04  0.39445E-01    5   183196    -4     1     T
    37515  0.1252000E+04  0.85335E-01    4   183284    -4     1     T
    37588  0.1253000E+04  0.30873E-01    3   183565    -4     1     T
    37608  0.1254000E+04  0.66305E-01    5   183650    -4     1     T
    37643  0.1255000E+04  0.98953E-01    3   184177     4     1     T
    37650  0.1256000E+04  0.15000E+00    4   184204     4     1     T
    37657  0.1257000E+04  0.14286E+00    4   184232     4     1     T
    37664  0.1258000E+04  0.14286E+00    4   184260     4     1     T
    37670  0.1259000E+04  0.19048E+00    4   184283     4     1     T
    37675  0.1260000E+04  0.20000E+00    4   184303     4     1     T
    37680  0.1261000E+04  0.20000E+00    3   184320     4     1     T
    37683  0.1262000E+04  0.33333E+00    5   184335     4     1     T
    37686  0.1263000E+04  0.33333E+00    4   184349     4     1     T
    37689  0.1264000E+04  0.33333E+00    4   184361     4     1     T
    37692  0.1265000E+04  0.33333E+00    4   184373     4     1     T
    37695  0.1266000E+04  0.33333E+00    3   184383     4     1     T
    37697  0.1267000E+04  0.50000E+00    5   184392     4     1     T
    37699  0.1268000E+04  0.50000E+00    4   184400     4     1     T
    37701  0.1269000E+04  0.50000E+00    4   184408     4     1     T
    37703  0.1270000E+04  0.50000E+00    4   184416     4     1     T
    37705  0.1271000E+04  0.50000E+00    4   184424     4     1     T
    38081  0.1272000E+04  0.30486E-02    5   186248    -4     1     T
    38287  0.1273000E+04  0.14127E-01    4   187139    -4     1     T
    38338  0.1274000E+04  0.28693E-01    4   187343    -4     1     T
    38390  0.1275000E+04  0.37762E-01    4   188106     4     1     T
    38432  0.1276000E+04  0.57099E-01    4   188266    -4     1     T
    38458  0.1277000E+04  0.77689E-01    4   188653     4     1     T
    38520  0.1278000E+04  0.35623E-01    4   188999    -4     1     T
    38557  0.1279000E+04  0.38168E-01    6   189151    -4     1     T
    38588  0.1280000E+04  0.91501E-01    3   189248    -4     1     T
    38612  0.1281000E+04  0.13512E+00    4   189309    -4     1     T
    38641  0.1282000E+04  0.56390E-01    2   189813     4     1     T
    38649  0.1283000E+04  0.14583E+00    4   189843     4     1     T
    38655  0.1284000E+04  0.16667E+00    5   189873     4     1     T
    38661  0.1285000E+04  0.16667E+00    4   189899     4     1     T
    38667  0.1286000E+04  0.16667E+00    4   189923     4     1     T
    38673  0.1287000E+04  0.16667E+00    4   189947     4     1     T
    38787  0.1288000E+04  0.21829E-01    6   190443    -4     1     T
    38839  0.1289000E+04  0.18969E-01    5   190703    -4     1     T
    38883  0.1290000E+04  0.32088E-01    4   190894    -4     1     T
    38929  0.1291000E+04  0.51427E-01    2   191816     4     1     T
    38936  0.1292000E+04  0.35136E+00    6   191841     4     1     T
    38940  0.1293000E+04  0.25000E+00    4   191857     4     1     T
    38944  0.1294000E+04  0.25000E+00    4   191874     4     1     T
    38948  0.1295000E+04  0.25000E+00    4   191890     4     1     T
    39032  0.1296000E+04  0.19514E-01    4   192269    -4     1     T
    39073  0.1297000E+04  0.49005E-01    2   192800     4     1     T
    39082  0.1298000E+04  0.12826E+00    3   192832     4     1     T
    39087  0.1299000E+04  0.25000E+00    3   192848     4     1     T
    39090  0.1300000E+04  0.37500E+00    5   192860     4     1     T
    39093  0.1301000E+04  0.33333E+00    4   192872     4     1     T
    39096  0.1302000E+04  0.33333E+00    4   192884     4     1     T
    39099  0.1303000E+04  0.33333E+00    4   192896     4     1     T
    39102  0.1304000E+04  0.33333E+00    4   192908     4     1     T
    39204  0.1305000E+04  0.18426E-01    4   193437    -4     1     T
    39429  0.1306000E+04  0.42183E-02    4   194531    -4     1     T
    39621  0.1307000E+04  0.15898E-01    5   195354    -4     1     T
    39676  0.1308000E+04  0.30850E-01    4   195563    -4     1     T
    39722  0.1309000E+04  0.14437E-01    2   196309     4     1     T
    39739  0.1310000E+04  0.11231E+00    5   196369     4     1     T
    39814  0.1311000E+04  0.32904E-01    4   196683    -4     1     T
    39840  0.1312000E+04  0.68390E-02    2   197076     4     1     T
    39856  0.1313000E+04  0.19590E+00    4   197123     4     1     T
    39861  0.1314000E+04  0.20000E+00    4   197143     4     1     T
    39865  0.1315000E+04  0.40000E+00    5   197158     4     1     T
    39868  0.1316000E+04  0.33333E+00    4   197172     4     1     T
    39955  0.1317000E+04  0.19954E-01    4   197635    -4     1     T
    39983  0.1318000E+04  0.86470E-01    4   197747    -4     1     T
    40020  0.1319000E+04  0.68550E-01    3   197870    -4     1     T
    40107  0.1320000E+04  0.12200E-01    5   198275    -4     1     T
    40211  0.1321000E+04  0.11047E-01    4   198709    -4     1     T
    40284  0.1322000E+04  0.17860E-01    4   199017    -4     1     T
    40332  0.1323000E+04  0.50925E-01    3   199672     4     1     T
    40343  0.1324000E+04  0.12156E+00    3   199712     4     1     T
    40348  0.1325000E+04  0.21429E+00    4   199732     4     1     T
    40353  0.1326000E+04  0.20000E+00    4   199751     4     1     T
    40357  0.1327000E+04  0.26667E+00    3   199765     4     1     T
    40401  0.1328000E+04  0.57546E-01    3   199939    -4     1     T
    40422  0.1329000E+04  0.13017E+00    4   200214     4     1     T
    40428  0.1330000E+04  0.18519E+00    3   200234     4     1     T
    40431  0.1331000E+04  0.37500E+00    4   200246     4     1     T
    40434  0.1332000E+04  0.33333E+00    3   200255     4     1     T
    40436  0.1333000E+04  0.50000E+00    4   200263     4     1     T
    40438  0.1334000E+04  0.50000E+00    3   200269     4     1     T
    40439  0.1335000E+04  0.10000E+01    6   200275     4     1     T
    40440  0.1336000E+04  0.10000E+01   15   200290     4     1     T
    40442  0.1337000E+04  0.50000E+00    3   200296     4     1     T
    40444  0.1338000E+04  0.50000E+00    3   200302     4     1     T
    40445  0.1339000E+04  0.10000E+01    5   200307     4     1     T
    40446  0.1340000E+04  0.10000E+01    7   200314     4     1     T
    40565  0.1341000E+04  0.13471E-01    4   200877    -4     1     T
    40609  0.1342000E+04  0.40823E-01    3   201055    -4     1     T
    40637  0.1343000E+04  0.43091E-01   14   201551     4     1     T
    40647  0.1344000E+04  0.32525E+00    4   201593     4     1     T
    40651  0.1345000E+04  0.25000E+00    4   201609     4     1     T
    40655  0.1346000E+04  0.25000E+00    2   201621     4     1     T
    40658  0.1347000E+04  0.33333E+00    3   201632     4     1     T
    40786  0.1348000E+04  0.12151E-01    4   202332    -4     1     T
    40870  0.1349000E+04  0.11619E-01    5   202731    -4     1     T
    40957  0.1350000E+04  0.17727E-01    5   203087    -4     1     T
    41017  0.1351000E+04  0.22817E-01    4   203311    -4     1     T
    41082  0.1352000E+04  0.17197E-01    5   203603    -4     1     T
    41124  0.1353000E+04  0.37498E-01    4   203779    -4     1     T
    41155  0.1354000E+04  0.66027E-01    3   203875    -4     1     T
    41165  0.1355000E+04  0.11578E+00    4   203916    -4     1     T
    41187  0.1356000E+04  0.19550E+00    5   203968    -4     1     T
    41212  0.1357000E+04  0.11379E+00    3   204036    -4     1     T
    41219  0.1358000E+04  0.14286E+00    2   204063    -4     1     T
    41278  0.1359000E+04  0.40101E-01    4   204284    -4     1     T
    41298  0.1360000E+04  0.70545E-01    4   204365    -4     1     T
    41329  0.1361000E+04  0.90096E-01    3   204459    -4     1     T
    41335  0.1362000E+04  0.21429E+00    5   204484    -4     1     T
    41342  0.1363000E+04  0.13333E+00    3   204511    -4     1     T
    41346  0.1364000E+04  0.25000E+00    3   204525    -4     1     T
    41368  0.1365000E+04  0.19550E+00    2   204569    -4     1     T
    41372  0.1366000E+04  0.25000E+00    5   204589    -4     1     T
    41403  0.1367000E+04  0.11243E+00    3   204690    -4     1     T
    41409  0.1368000E+04  0.19048E+00    5   204715    -4     1     T
    41425  0.1369000E+04  0.11038E+00    5   205083     4     1     T
    41459  0.1370000E+04  0.96613E-01    3   205206    -4     1     T
    41477  0.1371000E+04  0.92885E-01    2   205556     4     1     T
    41482  0.1372000E+04  0.25714E+00    3   205571     4     1     T
    41485  0.1373000E+04  0.33333E+00    3   205581     4     1     T
    41487  0.1374000E+04  0.50000E+00    5   205591     4     1     T
